hotel_name,location,star_rating,review_rating,number_of_reviews,price,city,country,channel_hotel_id,channel_name
RedDoorz Syariah @ Jalan Tjilik Riwut,Palangkaraya,nan,nan,nan,53755,Kalimantan,Indonesia,6089424,booking
OYO 1244 Wisma Syari'ah Aceh House,Medan,2.0,8.1,45 reviews,30582,Medan,Indonesia,687201,booking
OYO 1457 Tmj Residence,Medan,2.0,8.0,20 reviews,25100,Medan,Indonesia,5721153,booking
RedDoorz Plus near RSUD Dr. Pirngadi Medan 2,Medan,nan,9.5,4 reviews,34315,Medan,Indonesia,5937926,booking
OYO Life 2366 Gatsu Kost,Medan,2.0,nan,nan,33703,Medan,Indonesia,5903372,booking
RedDoorz near Universitas Medan Area,Medan,1.0,9.4,75 reviews,39234,Medan,Indonesia,4550932,booking
OYO 487 Gajah Mada Hotel,Medan,2.0,7.3,15 reviews,34934,Medan,Indonesia,3094698,booking
OYO 294 Andrea Residence Syariah,Medan,2.0,7.9,78 reviews,30582,Medan,Indonesia,4461966,booking
ZEN Hostel Kualanamu,Medan,1.0,8.5,169 reviews,60352,Medan,Indonesia,3060091,booking
OYO 436 Raz Residence,Medan,2.0,8.1,73 reviews,45873,Medan,Indonesia,4603154,booking
OYO 885 Tangkul Residence,Medan,2.0,5.8,4 reviews,32711,Medan,Indonesia,5089785,booking
OYO 1522 Residence Anugrah,Medan,2.0,8.4,17 reviews,36163,Medan,Indonesia,5770037,booking
Reddoorz @ Medan Johor,Medan,nan,nan,nan,40670,Medan,Indonesia,6169924,booking
RedDoorz Plus @ Jalan Adam Malik Medan,Medan,3.0,7.5,8 reviews,54760,Medan,Indonesia,5863333,booking
OYO 1763 Dinda Residence Syariah,Medan,2.0,6.2,3 reviews,30113,Medan,Indonesia,5658440,booking
OYO 990 Stadion Residence,Medan,2.0,nan,nan,29321,Medan,Indonesia,5890632,booking
OYO 1183 Papakoel,Medan,2.0,9.7,37 reviews,32498,Medan,Indonesia,5609048,booking
RedDoorz near Plaza Medan Fair,Medan,1.0,8.1,77 reviews,49899,Medan,Indonesia,4067253,booking
OYO 849 Palem Mas Garden,Medan,2.0,9.4,27 reviews,40460,Medan,Indonesia,5516147,booking
OYO 1052 Sentosa Jaya Residence Syariah,Medan,2.0,9.6,106 reviews,29672,Medan,Indonesia,5378834,booking
OYO 359 Executive Inn,Medan,2.0,8.5,13 reviews,32047,Medan,Indonesia,4602409,booking
OYO 3169 Jay Residence,Medan,2.0,nan,nan,43062,Medan,Indonesia,6378468,booking
OYO 1505 Studio 10 Residence,Medan,2.0,6.7,3 reviews,27067,Medan,Indonesia,5744504,booking
OYO 429 Skyview Setiabudi Premium,Medan,2.0,7.2,67 reviews,38079,Medan,Indonesia,4641265,booking
OYO 3023 Yellow Residence,Medan,2.0,7.4,3 reviews,37850,Medan,Indonesia,6233693,booking
OYO 623 MMTC Residence,Medan,2.0,8.5,41 reviews,40339,Medan,Indonesia,4904315,booking
OYO 2784 Nadira Residence,Medan,2.0,nan,nan,32142,Medan,Indonesia,6026306,booking
OYO 1030 Hotel Bumi Asih,Medan,2.0,8.6,39 reviews,26771,Medan,Indonesia,357512,booking
OYO 2895 Paranginan Residence,Medan,2.0,4.3,3 reviews,32681,Medan,Indonesia,6134975,booking
OYO 2940 Papakoel Residence,Medan,2.0,9.0,3 reviews,103999,Medan,Indonesia,6289181,booking
OYO 1400 Barat Residence,Medan,2.0,nan,nan,34796,Medan,Indonesia,5765812,booking
RedDoorz near Millennium ICT Center Medan,Medan,nan,nan,nan,60675,Medan,Indonesia,4199411,booking
OYO 2078 Rosemary Residence Syariah,Medan,2.0,nan,nan,27731,Medan,Indonesia,5783653,booking
OYO 873 Kamani Homestay Syariah,Medan,2.0,9.5,45 reviews,26927,Medan,Indonesia,5282195,booking
OYO 741 Hotel Labuhan Raya,Medan,2.0,6.3,17 reviews,35063,Medan,Indonesia,4952566,booking
OYO 938 Kingstone Residence,Medan,2.0,nan,nan,34557,Medan,Indonesia,5480091,booking
OYO 3159 Festive Inn,Medan,2.0,nan,nan,37739,Medan,Indonesia,6270736,booking
OYO 2229 Bunga Raya Residence,Medan,2.0,6.9,4 reviews,30236,Medan,Indonesia,5242783,booking
RedDoorz Syariah near Stadion Teladan Medan,Medan,nan,nan,nan,52841,Medan,Indonesia,6288764,booking
RedDoorz near Universitas Sisingamangaraja Medan,Medan,nan,9.6,12 reviews,57706,Medan,Indonesia,5384801,booking
OYO 621 Vania Residence,Medan,2.0,9.6,78 reviews,46369,Medan,Indonesia,5282138,booking
OYO 786 Sutomo Residence,Medan,2.0,6.5,20 reviews,135851,Medan,Indonesia,5002622,booking
RedDoorz near Grand Palladium,Medan,nan,8.3,61 reviews,53951,Medan,Indonesia,4525492,booking
OYO 1184 Aladinmar,Medan,2.0,9.7,49 reviews,34509,Medan,Indonesia,5383618,booking
OYO 622 Bakti Homestay,Medan,2.0,7.8,6 reviews,34396,Medan,Indonesia,5009429,booking
OYO 1307 Star Residence,Medan,2.0,7.7,7 reviews,39705,Medan,Indonesia,5537886,booking
OYO Life 3079 Cahaya Kost,Medan,2.0,nan,nan,37135,Medan,Indonesia,6289625,booking
OYO 1177 WBS Residence,Medan,2.0,9.2,20 reviews,35614,Medan,Indonesia,5379419,booking
OYO Life 2601 Residence Damai Helvetia,Medan,2.0,nan,nan,51116,Medan,Indonesia,6025904,booking
RedDoorz @ Jalan Darussalam Medan,Medan,2.0,6.0,3 reviews,53443,Medan,Indonesia,4143347,booking
OYO 2720 Sutomo Inn,Medan,2.0,8.0,4 reviews,30401,Medan,Indonesia,6025916,booking
OYO 2076 Oxy Art Boarding House,Medan,2.0,7.6,15 reviews,29422,Medan,Indonesia,2751043,booking
OYO 456 Aljadid Residence Syariah,Medan,2.0,8.8,52 reviews,39696,Medan,Indonesia,4688493,booking
OYO 283 Helvetia Residence,Medan,2.0,8.8,63 reviews,58713,Medan,Indonesia,4415909,booking
OYO 1668 Yvel Residence,Medan,2.0,nan,nan,44201,Medan,Indonesia,5761052,booking
OYO 3316 Adam Malik Guesthouse,Medan,2.0,nan,nan,51115,Medan,Indonesia,6374916,booking
OYO Life 2935 Lega Guest House,Medan,2.0,nan,nan,43689,Medan,Indonesia,6232253,booking
OYO 1632 1000 House Syariah,Medan,2.0,nan,nan,44280,Medan,Indonesia,5788284,booking
OYO 994 Huber Apartment,Medan,2.0,6.5,20 reviews,51361,Medan,Indonesia,1042372,booking
RedDoorz @ Jalan Dr Mansyur Medan 2,Medan,nan,nan,nan,72163,Medan,Indonesia,5592734,booking
OYO 1377 Os Residence,Medan,2.0,8.8,19 reviews,35734,Medan,Indonesia,5663614,booking
OYO 723 Penginapan Nia Mandiri,Medan,2.0,9.2,4 reviews,43077,Medan,Indonesia,4777079,booking
OYO 397 Daily Residency,Medan,2.0,9.3,8 reviews,46259,Medan,Indonesia,4309692,booking
OYO 356 Titipapan Residence,Medan,2.0,8.4,19 reviews,31626,Medan,Indonesia,4677578,booking
RedDoorz near Yuki Simpang Raya Mall Medan 3,Medan,nan,9.0,3 reviews,77906,Medan,Indonesia,3968012,booking
OYO 2147 Mono Guest House,Medan,2.0,nan,nan,34884,Medan,Indonesia,5890722,booking
Collection O 25 Hotel Baltika,"Lengkong, Bandung",3.0,6.5,10 reviews,52830,Bandung,Indonesia,5966734,booking
OYO 1308 Darmo Residence,"Pasteur, Bandung",2.0,8.8,16 reviews,52156,Bandung,Indonesia,4092801,booking
OYO 2759 Cibeureum Residence Ii,"Bandung Kulon, Bandung",2.0,nan,nan,33908,Bandung,Indonesia,6175219,booking
RedDoorz near Hayam Wuruk,"West Jakarta, Jakarta",nan,6.1,71 reviews,45773,Jakarta,Indonesia,3715714,booking
OYO 1907 Pangrango Residence,"West Jakarta, Jakarta",2.0,8.1,8 reviews,47708,Jakarta,Indonesia,5798044,booking
RedDoorz Premium near Ragunan Zoo 2,"South Jakarta, Jakarta",nan,7.5,50 reviews,96010,Jakarta,Indonesia,4085122,booking
RedDoorz Plus @ Jalan Pemuda Jakarta,"East Jakarta, Jakarta",2.0,6.6,71 reviews,71849,Jakarta,Indonesia,3727742,booking
OYO 2223 J&b Room Utan Kayu,"East Jakarta, Jakarta",2.0,8.0,3 reviews,41672,Jakarta,Indonesia,5891960,booking
RedDoorz @ Pangeran Antasari 2,"South Jakarta, Jakarta",2.0,6.6,11 reviews,76834,Jakarta,Indonesia,2310835,booking
OYO 2746 Venice Guest House Jakarta,"North Jakarta, Jakarta",2.0,6.0,4 reviews,45346,Jakarta,Indonesia,1181307,booking
OYO Townhouse 2 Hotel Gunung Sahari,"Central Jakarta, Jakarta",3.0,8.4,313 reviews,71604,Jakarta,Indonesia,47832,booking
OYO 3058 Griya Samawah Syariah,"Central Jakarta, Jakarta",2.0,nan,nan,40791,Jakarta,Indonesia,6187070,booking
OYO 1737 Hotel Celvasha,"Central Jakarta, Jakarta",2.0,7.7,160 reviews,61164,Jakarta,Indonesia,2729764,booking
RedDoorz @ Taman Menteng Bintaro,Jakarta,2.0,7.2,14 reviews,79678,Jakarta,Indonesia,2608606,booking
RedDoorz Plus @ TB Simatupang,"South Jakarta, Jakarta",2.0,7.0,32 reviews,81899,Jakarta,Indonesia,3857666,booking
RedDoorz Plus @ Kapuk Business Park,"North Jakarta, Jakarta",2.0,5.8,66 reviews,69660,Jakarta,Indonesia,2826806,booking
OYO 1111 Passer Baroe Inn,"Central Jakarta, Jakarta",2.0,6.6,12 reviews,42297,Jakarta,Indonesia,2201356,booking
OYO 107 Kusuma Kemang Suite,"South Jakarta, Jakarta",2.0,6.7,87 reviews,59308,Jakarta,Indonesia,3499406,booking
OYO 919 Hotel Kalisma Syariah,"Central Jakarta, Jakarta",2.0,7.0,34 reviews,42492,Jakarta,Indonesia,5282251,booking
RedDoorz @ Cipete Raya,"South Jakarta, Jakarta",2.0,8.0,5 reviews,70727,Jakarta,Indonesia,4628567,booking
RedDoorz @ Mangga Besar 2,"West Jakarta, Jakarta",2.0,9.2,6 reviews,68328,Jakarta,Indonesia,1913931,booking
RedDoorz near Cilandak Town Square,"South Jakarta, Jakarta",2.0,7.1,44 reviews,72506,Jakarta,Indonesia,1595967,booking
RedDoorz Plus near Ragunan Zoo,"South Jakarta, Jakarta",2.0,6.8,23 reviews,70268,Jakarta,Indonesia,3854089,booking
RedDoorz near Puri Indah Mall,"West Jakarta, Jakarta",2.0,7.2,11 reviews,81071,Jakarta,Indonesia,4822627,booking
Kasira Residence,Jakarta,3.0,8.0,51 reviews,93214,Jakarta,Indonesia,2308210,booking
RedDoorz Plus @ Pasar Baru,"Central Jakarta, Jakarta",3.0,7.3,68 reviews,72724,Jakarta,Indonesia,2688812,booking
RedDoorz Plus near Universitas Indonesia,Jakarta,3.0,7.3,27 reviews,74897,Jakarta,Indonesia,3206238,booking
RedDoorz Plus near GBK Senayan,"West Jakarta, Jakarta",3.0,7.9,49 reviews,79427,Jakarta,Indonesia,4123953,booking
RedDoorz Plus near Taman Ismail Marzuki,"Central Jakarta, Jakarta",nan,7.4,17 reviews,84168,Depok,Indonesia,5516195,booking
KoolKost near Universitas Prasetiya Mulya,Tangerang,nan,nan,nan,61103,Depok,Indonesia,5907706,booking
RedDoorz Premium @ Fafa Hills Resort Puncak,Bogor,4.0,nan,nan,76731,Depok,Indonesia,5146620,booking
Capital O 1748 Thamrin Condotel,"Central Jakarta, Jakarta",2.0,4.8,10 reviews,85193,Depok,Indonesia,269722,booking
RedDoorz Plus near Mall Kelapa Gading,"North Jakarta, Jakarta",nan,8.8,9 reviews,81582,Jakarta,Indonesia,4822690,booking
RedDoorz Plus near Mangga Besar Station 2,"West Jakarta, Jakarta",3.0,6.7,35 reviews,69631,Jakarta,Indonesia,4698727,booking
RedDoorz @ Jatiwaringin,Jakarta,2.0,7.4,12 reviews,100968,Jakarta,Indonesia,1541541,booking
RedDoorz Plus near Dunia Fantasi Ancol,"North Jakarta, Jakarta",3.0,8.2,58 reviews,87903,Jakarta,Indonesia,5077379,booking
OYO 1953 Residence Stasiun Tebet Syariah,"South Jakarta, Jakarta",2.0,6.5,5 reviews,39747,Jakarta,Indonesia,5792733,booking
OYO 387 Alfa Residence,Jakarta,2.0,7.3,54 reviews,49949,Jakarta,Indonesia,4683291,booking
OYO 2230 Ava Residence,"North Jakarta, Jakarta",2.0,4.3,7 reviews,38707,Jakarta,Indonesia,5903325,booking
RedDoorz @ Cilandak Timur,"South Jakarta, Jakarta",2.0,6.6,11 reviews,82572,Jakarta,Indonesia,1736463,booking
RedDoorz @ Jalan Jaksa,"Central Jakarta, Jakarta",2.0,6.3,161 reviews,91735,Jakarta,Indonesia,3781679,booking
OYO 297 45 Residence,"West Jakarta, Jakarta",2.0,7.2,15 reviews,34612,Jakarta,Indonesia,4465351,booking
OYO 2122 Zada,"East Jakarta, Jakarta",2.0,8.6,60 reviews,89162,Jakarta,Indonesia,5793303,booking
OYO 122 Oekude Residence,"Central Jakarta, Jakarta",2.0,7.6,198 reviews,36485,Jakarta,Indonesia,3979228,booking
OYO 176 Virgo Residence,"Central Jakarta, Jakarta",2.0,6.6,51 reviews,32200,Jakarta,Indonesia,4222537,booking
OYO 2030 Melawai Residence,"South Jakarta, Jakarta",2.0,nan,nan,58040,Jakarta,Indonesia,5792549,booking
OYO 1519 Axl Residence,"North Jakarta, Jakarta",2.0,8.0,25 reviews,48908,Jakarta,Indonesia,5651642,booking
RedDoorz Plus near Taman Ismail Marzuki,"Central Jakarta, Jakarta",nan,7.4,17 reviews,84168,Jakarta,Indonesia,5516195,booking
RedDoorz near Plaza Atrium Senen,"Central Jakarta, Jakarta",2.0,7.4,30 reviews,82917,Jakarta,Indonesia,5040030,booking
RedDoorz near Pancoran,"South Jakarta, Jakarta",nan,7.7,14 reviews,87505,Jakarta,Indonesia,3920099,booking
RedDoorz Plus near Mall Slipi Jaya,"West Jakarta, Jakarta",3.0,8.2,6 reviews,85423,Depok,Indonesia,4469938,booking
RedDoorz Plus @ Guntur Raya Setiabudi,"South Jakarta, Jakarta",2.0,7.6,33 reviews,98444,Jakarta,Indonesia,1498574,booking
RedDoorz Plus @ Setiabudi Tengah,"South Jakarta, Jakarta",2.0,7.1,34 reviews,86360,Jakarta,Indonesia,1704924,booking
RedDoorz near Pecenongan 2,"Central Jakarta, Jakarta",nan,nan,nan,62426,Jakarta,Indonesia,5617133,booking
RedDoorz Plus @ Sawah Besar,"Central Jakarta, Jakarta",nan,7.4,10 reviews,68712,Jakarta,Indonesia,5353768,booking
RedDoorz @ Cipete 2,"South Jakarta, Jakarta",2.0,6.6,9 reviews,87768,Jakarta,Indonesia,1692481,booking
RedDoorz Plus near Manggarai Station 3,"South Jakarta, Jakarta",3.0,8.3,5 reviews,75401,Jakarta,Indonesia,4746437,booking
RedDoorz Plus near Senayan City,"South Jakarta, Jakarta",3.0,8.4,39 reviews,83179,Jakarta,Indonesia,5134978,booking
RedDoorz Syariah near Pondok Indah Mall 3,"South Jakarta, Jakarta",nan,7.3,23 reviews,62131,Jakarta,Indonesia,4969468,booking
RedDoorz @ Taman Bendungan Asahan,"Central Jakarta, Jakarta",nan,6.5,9 reviews,54477,Jakarta,Indonesia,4974565,booking
RedDoorz Plus near Green Pramuka Square Mall,"Central Jakarta, Jakarta",nan,7.1,4 reviews,83708,Jakarta,Indonesia,5283210,booking
OYO 2416 Griya Otista Syariah,"East Jakarta, Jakarta",2.0,7.7,4 reviews,60042,Jakarta,Indonesia,5954138,booking
RedDoorz Plus @ Kemayoran,"Central Jakarta, Jakarta",nan,7.3,22 reviews,76623,Jakarta,Indonesia,4812611,booking
RedDoorz Syariah Plus near Pondok Indah Mall 2,"South Jakarta, Jakarta",3.0,7.4,18 reviews,82917,Jakarta,Indonesia,4659118,booking
RedDoorz Premium near RS pondok indah,"South Jakarta, Jakarta",3.0,8.2,46 reviews,165186,Jakarta,Indonesia,3253435,booking
RedDoorz @ Tebet Barat 2,"South Jakarta, Jakarta",2.0,8.6,8 reviews,95052,Jakarta,Indonesia,5135035,booking
Residences by RedDoorz near Kemang Square,"South Jakarta, Jakarta",nan,8.9,14 reviews,71767,Jakarta,Indonesia,5158122,booking
OYO 2628 Kartini Residence,"Central Jakarta, Jakarta",2.0,5.4,14 reviews,27032,Jakarta,Indonesia,6025892,booking
OYO 2357 Syariah Grand Raudhah,"Central Jakarta, Jakarta",2.0,6.1,3 reviews,35676,Depok,Indonesia,5914001,booking
OYO 115 Portal Residence,"West Jakarta, Jakarta",2.0,8.3,75 reviews,64250,Depok,Indonesia,3841308,booking
RedDoorz near CBD Ciledug,Tangerang,2.0,nan,nan,83072,Depok,Indonesia,5479915,booking
RedDoorz Plus @ Kelapa Dua Kebon Jeruk,"West Jakarta, Jakarta",2.0,7.3,22 reviews,76947,Depok,Indonesia,1588622,booking
RedDoorz Plus @ Setiabudi Eight,"South Jakarta, Jakarta",2.0,6.9,34 reviews,97312,Depok,Indonesia,1668847,booking
OYO 989 Audah Residence Syariah,"South Jakarta, Jakarta",2.0,7.6,114 reviews,37855,Depok,Indonesia,1467291,booking
RedDoorz Plus near GBK Senayan,"West Jakarta, Jakarta",3.0,7.9,49 reviews,79427,Depok,Indonesia,4123953,booking
RedDoorz Syariah near Grand Galaxy Park,Ceger,nan,4.6,4 reviews,60098,Depok,Indonesia,3924205,booking
Reddoorz Plus @ Karet Pedurenan 3,"South Jakarta, Jakarta",2.0,7.1,24 reviews,72172,Depok,Indonesia,1584438,booking
OYO Life 1470 Maminoti,"Bogor Tengah, Bogor",2.0,nan,nan,54611,Depok,Indonesia,6313184,booking
OYO 2547 Assirot Residence,"West Jakarta, Jakarta",2.0,nan,nan,37103,Depok,Indonesia,6025910,booking
RedDoorz @ Taman Bendungan Asahan,"Central Jakarta, Jakarta",nan,6.5,9 reviews,54477,Depok,Indonesia,4974565,booking
RedDoorz Plus near Semanggi,"Central Jakarta, Jakarta",nan,6.0,23 reviews,66756,Depok,Indonesia,4286861,booking
RedDoorz Syariah Plus @ Jatibening,Bekasi,nan,7.9,40 reviews,64570,Depok,Indonesia,3958584,booking
RedDoorz near Exit Toll Bogor,"Bogor Timur, Bogor",2.0,7.1,67 reviews,83121,Depok,Indonesia,2172172,booking
OYO 1990 Kost Kuningan Executive Boading House Setiabudi,"South Jakarta, Jakarta",2.0,7.7,6 reviews,39001,Depok,Indonesia,5783550,booking
KoolKost Syariah near Botani Square Mall,Sawah,nan,nan,nan,47082,Depok,Indonesia,5815774,booking
RedDoorz Plus near Taman Rasuna Menteng,"South Jakarta, Jakarta",3.0,6.2,12 reviews,91467,Depok,Indonesia,4673631,booking
OYO 2765 Mulia Raja Kost,"BSD City, Tangerang",2.0,2.7,6 reviews,34814,Depok,Indonesia,6026134,booking
RedDoorz Plus @ Boulevard Residence BSD,"BSD City, Tangerang",3.0,7.2,71 reviews,84766,Depok,Indonesia,2739559,booking
RedDoorz near Botani Square Mall,"Bogor Timur, Bogor",1.0,7.6,132 reviews,85911,Depok,Indonesia,3710494,booking
OYO Life 2468 Al's Home,Dadap,2.0,nan,nan,44300,Depok,Indonesia,6212053,booking
RedDoorz Plus near RS PMI Bogor,Sawah,nan,7.2,25 reviews,85850,Depok,Indonesia,4370933,booking
OYO 2256 Danysa Guesthouse,"South Jakarta, Jakarta",2.0,nan,nan,35049,Depok,Indonesia,4018187,booking
OYO 911 Tebet Residence,"South Jakarta, Jakarta",2.0,7.1,6 reviews,32074,Depok,Indonesia,1516104,booking
OYO 2416 Griya Otista Syariah,"East Jakarta, Jakarta",2.0,7.7,4 reviews,60042,Depok,Indonesia,5954138,booking
RedDoorz near Cipinang Indah Mall,"East Jakarta, Jakarta",nan,nan,nan,67335,Depok,Indonesia,5383836,booking
RedDoorz near Eka Hospital BSD City,"BSD City, Tangerang",2.0,7.7,27 reviews,56985,Depok,Indonesia,4233452,booking
RedDoorz Plus near Ciputra World Kuningan 2,"South Jakarta, Jakarta",2.0,7.0,40 reviews,78427,Depok,Indonesia,2252587,booking
OYO 1953 Residence Stasiun Tebet Syariah,"South Jakarta, Jakarta",2.0,6.5,5 reviews,39747,Depok,Indonesia,5792733,booking
RedDoorz Plus near Budi Luhur University Jakarta,Tangerang,3.0,5.4,25 reviews,66888,Depok,Indonesia,4222786,booking
OYO 1475 Alia Matraman Syariah,"East Jakarta, Jakarta",2.0,7.7,33 reviews,77151,Depok,Indonesia,4372605,booking
Residences by RedDoorz @ Guntur Raya Setiabudi,"South Jakarta, Jakarta",nan,7.9,10 reviews,76838,Depok,Indonesia,5135164,booking
RedDoorz @ Tondano Benhill,"Central Jakarta, Jakarta",2.0,5.9,16 reviews,71473,Depok,Indonesia,1898413,booking
RedDoorz Plus @ Setiabudi Barat,"South Jakarta, Jakarta",3.0,7.0,108 reviews,87826,Depok,Indonesia,3047720,booking
RedDoorz Plus near Senen,"Central Jakarta, Jakarta",3.0,5.4,37 reviews,58566,Depok,Indonesia,3517075,booking
OYO 1524 D' Paseban,"Central Jakarta, Jakarta",2.0,6.8,21 reviews,45675,Depok,Indonesia,5608948,booking
RedDoorz Plus near Plaza Indonesia,"Central Jakarta, Jakarta",3.0,6.9,195 reviews,83127,Depok,Indonesia,2236711,booking
OYO 366 Thamadhiro Residence,"Central Jakarta, Jakarta",2.0,7.1,24 reviews,45230,Depok,Indonesia,4767360,booking
RedDoorz @ Jalan Jaksa,"Central Jakarta, Jakarta",2.0,6.3,161 reviews,91735,Depok,Indonesia,3781679,booking
RedDoorz Plus near RSCM Jakarta,"Central Jakarta, Jakarta",3.0,7.1,43 reviews,71460,Depok,Indonesia,4352492,booking
OYO 1252 Puri Inn,"Central Jakarta, Jakarta",2.0,7.1,35 reviews,38556,Depok,Indonesia,5439545,booking
RedDoorz @ Meruya 2,"West Jakarta, Jakarta",2.0,7.5,9 reviews,75134,Depok,Indonesia,4352555,booking
OYO 2223 J&b Room Utan Kayu,"East Jakarta, Jakarta",2.0,8.0,3 reviews,41672,Depok,Indonesia,5891960,booking
OYO 3058 Griya Samawah Syariah,"Central Jakarta, Jakarta",2.0,nan,nan,40791,Depok,Indonesia,6187070,booking
OYO 919 Hotel Kalisma Syariah,"Central Jakarta, Jakarta",2.0,7.0,34 reviews,42492,Depok,Indonesia,5282251,booking
OYO 161 DC Hotel Utan Kayu,"Central Jakarta, Jakarta",2.0,7.6,50 reviews,51973,Depok,Indonesia,4233554,booking
KoolKost Syariah @ Bendungan Hilir,"Central Jakarta, Jakarta",nan,7.8,3 reviews,76379,Depok,Indonesia,5443067,booking
RedDoorz near Grand Kota Bintang,Bekasi,nan,nan,nan,91105,Depok,Indonesia,5806265,booking
OYO 101 Apple Platinum,"Central Jakarta, Jakarta",2.0,7.8,461 reviews,151446,Depok,Indonesia,2869466,booking
OYO 1082 Residence Arie 1,"East Jakarta, Jakarta",2.0,3.9,3 reviews,68277,Depok,Indonesia,4220176,booking
OYO 3460 Safara Garden Residence,Bekasi,2.0,nan,nan,66814,Depok,Indonesia,6384922,booking
UROOMS Tanah Abang,"Central Jakarta, Jakarta",3.0,7.4,94 reviews,39139,Depok,Indonesia,2540851,booking
OYO Life 2445 Gardenia Residence,"West Jakarta, Jakarta",2.0,nan,nan,50554,Depok,Indonesia,5985601,booking
OYO Townhouse 1 Hotel Salemba,"Central Jakarta, Jakarta",2.0,8.1,283 reviews,108313,Depok,Indonesia,250445,booking
RedDoorz near Binus Anggrek 2,"West Jakarta, Jakarta",nan,7.5,4 reviews,56376,Depok,Indonesia,5684209,booking
RedDoorz Syariah near Mercu Buana University,"West Jakarta, Jakarta",2.0,7.9,5 reviews,72141,Depok,Indonesia,2224516,booking
OYO 1491 Sandang Residence,"West Jakarta, Jakarta",2.0,5.6,16 reviews,37737,Depok,Indonesia,5558863,booking
RedDoorz Plus near Galaxy Bekasi,Bekasi,3.0,6.6,31 reviews,75647,Depok,Indonesia,4222796,booking
RedDoorz Syariah @ Ciampea Bogor,Bogor,nan,5.2,3 reviews,114357,Depok,Indonesia,5488038,booking
Residences by RedDoorz near Setiabudi One Mall,"South Jakarta, Jakarta",2.0,nan,nan,89279,Depok,Indonesia,4441065,booking
RedDoorz Plus @ Setiabudi Tengah,"South Jakarta, Jakarta",2.0,7.1,34 reviews,86360,Depok,Indonesia,1704924,booking
RedDoorz near Manggarai Station 2,"South Jakarta, Jakarta",nan,7.6,16 reviews,91813,Depok,Indonesia,4194903,booking
OYO 1070 Kuningan Residence,"South Jakarta, Jakarta",2.0,7.4,45 reviews,46555,Depok,Indonesia,5270167,booking
RedDoorz Plus near Manggarai Station 3,"South Jakarta, Jakarta",3.0,8.3,5 reviews,75401,Depok,Indonesia,4746437,booking
OYO Life 2216 Griya Jakasetia,Bekasi,2.0,nan,nan,87377,Depok,Indonesia,6313187,booking
OYO 842 Arafuru Residence,"East Jakarta, Jakarta",2.0,8.7,10 reviews,58749,Depok,Indonesia,5271464,booking
RedDoorz Resort @ Taman Wisata Mangrove,"North Jakarta, Jakarta",nan,7.0,38 reviews,57816,Jakarta,Indonesia,5216606,booking
RedDoorz @ Cilandak Barat,"South Jakarta, Jakarta",2.0,7.6,13 reviews,78753,Jakarta,Indonesia,4189072,booking
RedDoorz near Manggarai Station 2,"South Jakarta, Jakarta",nan,7.6,16 reviews,91813,Jakarta,Indonesia,4194903,booking
OYO 281 Hotelo,"North Jakarta, Jakarta",2.0,6.0,9 reviews,38319,Jakarta,Indonesia,5663604,booking
OYO 911 Tebet Residence,"South Jakarta, Jakarta",2.0,7.1,6 reviews,32074,Jakarta,Indonesia,1516104,booking
KoolKost Syariah near Velodrome Rawamangun,"East Jakarta, Jakarta",nan,nan,nan,29024,Jakarta,Indonesia,5664557,booking
RedDoorz Plus near Halim Perdanakusuma 2,"East Jakarta, Jakarta",3.0,8.2,37 reviews,81220,Jakarta,Indonesia,2976183,booking
OYO 1554 Pavilio Residence,Jakarta,2.0,nan,nan,35871,Jakarta,Indonesia,5890716,booking
OYO 1424 Guntary Residence,"East Jakarta, Jakarta",2.0,7.8,9 reviews,44807,Jakarta,Indonesia,5647956,booking
OYO 866 Idola Residence,"West Jakarta, Jakarta",2.0,7.3,6 reviews,48212,Jakarta,Indonesia,5091534,booking
UROOMS Tanah Abang,"Central Jakarta, Jakarta",3.0,7.4,94 reviews,39139,Jakarta,Indonesia,2540851,booking
Collection O 6 Grand Palace Kemayoran,"Central Jakarta, Jakarta",3.0,8.2,26 reviews,74889,Jakarta,Indonesia,5149029,booking
OYO 181 Wisma Bintang,"Central Jakarta, Jakarta",2.0,7.1,78 reviews,45224,Jakarta,Indonesia,4199941,booking
OYO 298 Gemilang Residence,Jakarta,2.0,7.9,19 reviews,25724,Jakarta,Indonesia,4462050,booking
OYO Life 2445 Gardenia Residence,"West Jakarta, Jakarta",2.0,nan,nan,50554,Jakarta,Indonesia,5985601,booking
OYO 779 MN One Residence,"Central Jakarta, Jakarta",2.0,8.0,7 reviews,40189,Jakarta,Indonesia,5063855,booking
OYO 1552 Iodium Residence,Jakarta,2.0,nan,nan,38382,Jakarta,Indonesia,5744012,booking
OYO 1598 Feby Inn,"South Jakarta, Jakarta",2.0,7.6,12 reviews,42134,Jakarta,Indonesia,5637196,booking
OYO 853 Fongki Place,"West Jakarta, Jakarta",2.0,8.9,7 reviews,208300,Jakarta,Indonesia,5040746,booking
OYO 332 Residence G17,"South Jakarta, Jakarta",2.0,6.5,45 reviews,44922,Jakarta,Indonesia,4461941,booking
RedDoorz Plus near One Belpark Mall Cilandak,"South Jakarta, Jakarta",nan,8.4,3 reviews,93610,Jakarta,Indonesia,5357345,booking
OYO 918 Hotel Senen Indah Syariah,"Central Jakarta, Jakarta",2.0,7.2,80 reviews,68799,Jakarta,Indonesia,5096913,booking
